celkem_diváci,celkem_tržby,distributor,film,min_poř,poč_kin,poč_týd,poř,prod,rok,týden,týden_diváci,týden_tržby,víkend_diváci,víkend_tržby,změna_v_%,týden_od,víkend_od,datum,formát
60866,8456852,Falcon,"Zataženo, občas trakaře 2",6,65,4,7,USA,2013,43,10194.0,1378064.0,6516,863337,-0.3255290342892812,17.10.2013,24.10.2013,,
16542,2222723,Forum Film,Carrie,7,40,2,8,USA,2013,43,11795.0,1568317.0,4747,654406,-0.447741406271757,17.10.2013,24.10.2013,,
12273,1617974,Blue Sky Film,Don Jon,9,39,2,9,USA,2013,43,8733.0,1165583.0,2977,402091,-0.5066452846208777,17.10.2013,24.10.2013,,
2921,392525,EEAP,Machete zabíjí,,61,1,10,USA,2013,43,,,2921,392525,,17.10.2013,24.10.2013,,
2491,384617,Falcon,Battle of the Year,,35,1,11,USA,2013,43,,,2491,384617,,17.10.2013,24.10.2013,,
309126,42115720,Falcon,Šmoulové 2 ,13,31,12,12,USA,2013,43,3892.0,393324.0,3077,350882,0.026210809546092652,17.10.2013,24.10.2013,,
2379,320817,CinemArt,U Konce světa,68,27,1,13,GBR,2013,43,59.0,4510.0,2320,316307,238.62651515151515,17.10.2013,24.10.2013,,
18748,2511450,Bontonfilm,Zmizení,10,23,3,14,USA,2013,43,5926.0,801198.0,2214,309214,-0.4631561585805186,17.10.2013,24.10.2013,,
105134,13563902,Bontonfilm,Donšajni,8,36,5,15,CZE,2013,43,9277.0,1231133.0,2425,299669,-0.6618044379639808,17.10.2013,24.10.2013,,
131621,17797558,Falcon,Letadla,14,28,10,16,USA,2013,43,1635.0,190338.0,2118,216632,0.20939009071877182,17.10.2013,24.10.2013,,
242755,33043084,CinemArt,"Já, padouch 2",23,13,17,17,USA,2013,43,624.0,79481.0,992,89351,0.21395867016290096,17.10.2013,24.10.2013,,
58212,7476896,Bioscop/AQS,Colette,19,13,7,18,CZE,2013,43,1219.0,144667.0,901,76242,-0.2766825417907899,17.10.2013,24.10.2013,,
28940,3767328,Bontonfilm,Justin: Jak se stát rytířem ,25,15,7,19,ESP,2013,43,454.0,48116.0,797,67619,0.6608699923857244,17.10.2013,24.10.2013,,
5342,478156,Falcon,Hořící keř,31,7,7,20,CZE,2013,43,562.0,30210.0,1153,65652,1.5299421965317919,17.10.2013,24.10.2013,,
159614,22134916,Bioscop/AQS,Příběh Kmotra,1,66,2,1,CZE,2013,44,110208.0,15171928.0,48062,6953660,-0.3041377806513825,24.10.2013,31.10.2013,,
175085,30767081,Warner Bros,Gravitace ,2,49,5,2,USA,2013,44,26187.0,4851306.0,14991,2738803,-0.07563496868948079,24.10.2013,31.10.2013,,
13546,1799395,Hollywood,Ptačí úlet,53,94,1,3,USA,2013,44,78.0,8569.0,13468,1790826,207.9889135254989,24.10.2013,31.10.2013,,
78099,10831078,CinemArt,Turbo,3,54,3,4,USA,2013,44,32537.0,4490889.0,12591,1717874,-0.21199813948197233,24.10.2013,31.10.2013,,
12384,1628267,Bontonfilm,Enderova hra,,61,1,5,USA,2013,44,629.0,35610.0,11755,1592657,,24.10.2013,31.10.2013,,
117061,16289074,Bioscop/AQS,Rivalové,4,49,5,6,USA,2013,44,19726.0,2787264.0,10556,1483945,-0.08452763514976609,24.10.2013,31.10.2013,,
44600,6077018,Bontonfilm,Plán útěku,6,34,3,7,USA,2013,44,15916.0,2197044.0,6665,959117,-0.30724365724950775,24.10.2013,31.10.2013,,
121860,15996201,Bontonfilm,Kameňák 4,5,48,4,8,CZE,2013,44,18012.0,2416947.0,5793,794367,-0.47128064024024985,24.10.2013,31.10.2013,,
73913,10213929.4,Falcon,"Zataženo, občas trakaře 2",7,41,5,9,USA,2013,44,15058.0,2014354.0,4505,606060.4,-0.31078748896915,24.10.2013,31.10.2013,,
3407,460958,Falcon,Apokalypsa v Hollywoodu,,36,1,10,USA,2013,44,,,3407,460958,,24.10.2013,31.10.2013,,
317328,43051706,Falcon,Šmoulové 2 ,12,27,13,11,USA,2013,44,7557.0,878696.0,3722,408172,0.134781980138563,24.10.2013,31.10.2013,,
22908,3084270,Forum Film,Carrie,8,27,3,12,USA,2013,44,8377.0,1133718.0,2736,382235,-0.41590541651512974,24.10.2013,31.10.2013,,
21980,2937932,Bontonfilm,Zmizení,15,23,4,13,USA,2013,44,3851.0,511572.0,1595,224124,-0.2823530918592141,24.10.2013,31.10.2013,,
135351,18242067,Falcon,Letadla,17,20,11,14,USA,2013,44,4033.0,439022.0,1815,222119,0.025328667971490824,24.10.2013,31.10.2013,,
6440,864549,EEAP,Machete zabíjí,10,41,2,15,USA,2013,44,4891.0,647823.0,1549,216726,-0.4507077593744852,24.10.2013,31.10.2013,,
16049,2120072,Blue Sky Film,Don Jon,9,25,3,16,USA,2013,44,5240.0,690340.0,1513,213849,-0.47565595415860595,24.10.2013,31.10.2013,,
2272,244030,Film Europe,Velká nádhera,,8,1,17,ITA,2013,44,,,1946,210890,,24.10.2013,31.10.2013,,
6151,938120,Falcon,Battle of the Year,11,35,2,18,USA,2013,44,4872.0,737205.0,1279,200915,-0.48119102829608895,24.10.2013,31.10.2013,,
108559,13968576,Bontonfilm,Donšajni,16,20,6,19,CZE,2013,44,4603.0,556796.0,1247,147547,-0.5260737033813104,24.10.2013,31.10.2013,,
1453,148108,Aerofilms,Žena v kleci,,13,1,20,DNK,2013,44,309.0,3480.0,1144,144628,,24.10.2013,31.10.2013,,
65979,10385038,Falcon,Thor: Temný svět,,57,1,1,USA,2013,45,45.0,6323.0,65934,10378715,,31.10.2013,7.11.2013,,
204513,28508571,Bioscop/AQS,Příběh Kmotra,1,58,3,2,CZE,2013,45,63536.0,9048199.0,29425,4279116,-0.3846239246670099,31.10.2013,7.11.2013,,
18343,2383842,CinemArt,Lásky čas,29,78,1,3,GBR,2013,45,251.0,29593.0,14583,1975329,69.59789135096497,31.10.2013,7.11.2013,,
190689,33495079,Warner Bros,Gravitace ,2,41,6,4,USA,2013,45,22080.0,3945047.0,8515,1521754,-0.44561948558140857,31.10.2013,7.11.2013,,
23554,3145469,Hollywood,Ptačí úlet,3,63,2,5,USA,2013,45,14653.0,1956199.0,8823,1180701,-0.3406947408625964,31.10.2013,7.11.2013,,
87833,12135936,CinemArt,Turbo,4,50,4,6,USA,2013,45,13602.0,1853277.0,8723,1169455,-0.3201925972257908,31.10.2013,7.11.2013,,
128490,17832963,Bioscop/AQS,Rivalové,6,44,6,7,USA,2013,45,14919.0,2039552.0,7066,988282,-0.3409542100542491,31.10.2013,7.11.2013,,
20014,2690454,Bontonfilm,Enderova hra,5,41,2,8,USA,2013,45,15336.0,2078950.0,4049,575894,-0.638406763038118,31.10.2013,7.11.2013,,
4875,509681,CinemArt,Husiti,51,66,1,9,CZE,2013,45,687.0,7916.0,4188,501765,62.38617988883274,31.10.2013,7.11.2013,,
49728,6797471,Bontonfilm,Plán útěku,7,25,4,10,USA,2013,45,8625.0,1225943.0,3168,453627,-0.5270368474336291,31.10.2013,7.11.2013,,
125950,16534417,Bontonfilm,Kameňák 4,8,32,5,11,CZE,2013,45,7087.0,963541.0,2796,369042,-0.5354263205797823,31.10.2013,7.11.2013,,
77342,10609550.4,Falcon,"Zataženo, občas trakaře 2",9,36,6,12,USA,2013,45,4742.0,638137.4,3192,363544,-0.404241483896638,31.10.2013,7.11.2013,,
319685,43321581,Falcon,Šmoulové 2 ,11,21,14,13,USA,2013,45,4113.0,443423.0,1966,234624,-0.42518350107307706,31.10.2013,7.11.2013,,
25212,3405288,Forum Film,Carrie,12,19,4,14,USA,2013,45,3665.0,507209.0,1375,196044,-0.4871113320339582,31.10.2013,7.11.2013,,
111609,14259778,Bontonfilm,Donšajni,20,21,7,15,CZE,2013,45,2429.0,252389.0,1868,186360,0.22672248662098382,31.10.2013,7.11.2013,,
1048,147822,EEAP,Komorník,,23,1,16,USA,2013,45,,,1048,147822,,31.10.2013,7.11.2013,,
5339,724219,Falcon,Apokalypsa v Hollywoodu,10,28,2,17,USA,2013,45,4352.0,587220.0,987,136999,-0.702795048572755,31.10.2013,7.11.2013,,
23446,3137077,Bontonfilm,Zmizení,15,13,5,18,USA,2013,45,2199.0,300919.0,862,122350,-0.45409683924970107,31.10.2013,7.11.2013,,
136541,18376847,Falcon,Letadla,16,10,12,19,USA,2013,45,1972.0,235833.0,1033,121066,-0.4549498241933378,31.10.2013,7.11.2013,,
4719,482357,Film Europe,Velká nádhera,14,7,2,20,ITA,2013,45,3160.0,334692.0,1233,114525,-0.4982914969115521,31.10.2013,7.11.2013,,
124810,19549201,Falcon,Thor: Temný svět,1,67,2,1,USA,2013,46,83288.0,13022261.0,41477,6520617,-0.37173176062739943,7.11.2013,14.11.2013,,
44236,6339916,Falcon,Křídla Vánoc,,55,1,2,CZE,2013,46,3224.0,455321.0,41012,5884595,,7.11.2013,14.11.2013,,
234219,32721400,Bioscop/AQS,Příběh Kmotra,2,43,4,3,CZE,2013,46,40529.0,5764647.0,18602,2727298,-0.3628427704223141,7.11.2013,14.11.2013,,
34457,4525135,CinemArt,Lásky čas,3,63,2,4,GBR,2013,46,20542.0,2752032.0,10155,1364590,-0.3091834322282516,7.11.2013,14.11.2013,,
200632,35201016,Warner Bros,Gravitace ,4,34,7,5,USA,2013,46,12067.0,2102397.0,6391,1125294,-0.2708303364190211,7.11.2013,14.11.2013,,
96813,13299672,CinemArt,Turbo,7,51,5,6,USA,2013,46,9459.0,1259268.0,8244,1073923,-0.08194054412173281,7.11.2013,14.11.2013,,
7430,988085,Falcon,Insidious 2,,58,1,7,USA,2013,46,,,7430,988085,,7.11.2013,14.11.2013,,
31727,4205765,Hollywood,Ptačí úlet,6,51,3,8,USA,2013,46,9803.0,1303641.0,7193,937356,-0.22189875908028,7.11.2013,14.11.2013,,
4634,639748,Bioscop/AQS,Mafiánovi,,45,1,9,USA,2013,46,58.0,6960.0,4433,632788,,7.11.2013,14.11.2013,,
135323,18759947,Bioscop/AQS,Rivalové,8,29,7,10,USA,2013,46,9821.0,1358260.0,4074,556566,-0.4368348305443183,7.11.2013,14.11.2013,,
9321,981476,CinemArt,Husiti,10,67,2,11,CZE,2013,46,5263.0,599733.0,3371,373827,-0.25497593494962784,7.11.2013,14.11.2013,,
79995,10918560.4,Falcon,"Zataženo, občas trakaře 2",13,25,7,12,USA,2013,46,3338.0,380361.0,2507,292193,-0.19626510133573927,7.11.2013,14.11.2013,,
22918,3089654,Bontonfilm,Enderova hra,9,21,3,13,USA,2013,46,5562.0,775570.0,1391,199524,-0.6554489504113393,7.11.2013,14.11.2013,,
1230,176779,Intersonic,Crazy Joe,,26,1,14,USA,2013,46,,,1230,176779,,7.11.2013,14.11.2013,,
52238,7148122,Bontonfilm,Plán útěku,11,14,5,15,USA,2013,46,4468.0,628508.0,1210,175770,-0.6156579427849219,7.11.2013,14.11.2013,,
321355,43480984,Falcon,Šmoulové 2 ,15,16,15,16,USA,2013,46,2294.0,237957.0,1342,156070,-0.33480803327877795,7.11.2013,14.11.2013,,
6345,661515,Film Europe,Velká nádhera,23,8,3,17,ITA,2013,46,1504.0,140095.0,1355,153588,0.34108709888670596,7.11.2013,14.11.2013,,
2009,197292,Film Europe,Cesta za vánoční hvězdou,30,24,2,18,NOR,2013,46,656.0,64509.0,1353,132783,1.4113865431762462,7.11.2013,14.11.2013,,
9087,662137,Falcon,Hořící keř,37,12,10,19,CZE,2013,46,641.0,35790.0,2717,125250,4.275905644481887,7.11.2013,14.11.2013,,
137524,18500078,Falcon,Letadla,22,9,13,20,USA,2013,46,1077.0,126003.0,939,118294,-0.022896601853534437,7.11.2013,14.11.2013,,
54385,7401325,Bontonfilm,Hunger Games: Vražedná pomsta,,73,1,1,USA,2013,47,69.0,9442.0,54316,7391883,,14.11.2013,21.11.2013,,
94550,13516307,Falcon,Křídla Vánoc,2,59,2,2,CZE,2013,47,56823.0,8107947.0,34503,4953039,-0.15830418236089314,14.11.2013,21.11.2013,,
154660,24077033,Falcon,Thor: Temný svět,1,75,3,3,USA,2013,47,51447.0,8031114.0,19880,3017335,-0.537262348026268,14.11.2013,21.11.2013,,
253449,35494776,Bioscop/AQS,Příběh Kmotra,3,40,5,4,CZE,2013,47,25955.0,3730853.0,11877,1769821,-0.3510716467360736,14.11.2013,21.11.2013,,
11108,1493453,Falcon,Kapitán Phillips,60,52,1,5,USA,2013,47,648.0,54651.0,10460,1438802,303.5728196443692,14.11.2013,21.11.2013,,
6569,1066307,Falcon,Ledové království,,27,-1,6,USA,2013,47,,,6569,1066307,,14.11.2013,21.11.2013,,
44314,5878215,CinemArt,Lásky čas,4,43,3,7,GBR,2013,47,13814.0,1845795.0,6198,871875,-0.36107182377124264,14.11.2013,21.11.2013,,
103893,14195101,CinemArt,Turbo,6,48,6,8,USA,2013,47,9128.0,1177867.0,6196,791485,-0.2683311254972253,14.11.2013,21.11.2013,,
37485,4966803,Hollywood,Ptačí úlet,8,47,4,9,USA,2013,47,7773.0,1023573.0,5178,674821,-0.2839305345099088,14.11.2013,21.11.2013,,
13521,1810635,Falcon,Insidious 2,7,35,2,10,USA,2013,47,9894.0,1312741.0,3627,497894,-0.4961020559972067,14.11.2013,21.11.2013,,
206186,36135038,Warner Bros,Gravitace ,5,20,8,11,USA,2013,47,9174.0,1566958.0,2771,492358,-0.5624627875026438,14.11.2013,21.11.2013,,
139969,19338431,Bioscop/AQS,Rivalové,10,25,8,12,USA,2013,47,5781.0,769028.0,2939,366022,-0.34235652195786304,14.11.2013,21.11.2013,,
82686,11224020.4,Falcon,"Zataženo, občas trakaře 2",12,29,8,13,USA,2013,47,2815.0,323081.0,2383,274572,-0.0867174688916755,14.11.2013,21.11.2013,,
8244,1139911,Bioscop/AQS,Mafiánovi,9,26,2,14,USA,2013,47,6190.0,860474.0,1853,272477,-0.5713397981272654,14.11.2013,21.11.2013,,
323370,43701210,Falcon,Šmoulové 2 ,18,25,16,15,USA,2013,47,1481.0,167327.0,1876,208969,0.33894406356122253,14.11.2013,21.11.2013,,
11503,1200420,CinemArt,Husiti,11,35,3,16,CZE,2013,47,4162.0,429282.0,1391,163489,-0.562661337998593,14.11.2013,21.11.2013,,
1809,173456,CinemArt,Bella Mia,50,50,1,17,CZE,2013,47,578.0,11939.0,1231,161517,16.74912087912088,14.11.2013,21.11.2013,,
138904,18634624,Falcon,Letadla,22,11,14,18,USA,2013,47,1086.0,127293.0,1233,125547,0.061313337954587724,14.11.2013,21.11.2013,,
8298,878437,Film Europe,Velká nádhera,19,7,4,19,ITA,2013,47,2419.0,262582.0,889,107928,-0.29728885069146027,14.11.2013,21.11.2013,,
3301,309941,Film Europe,Cesta za vánoční hvězdou,20,20,3,20,NOR,2013,47,1581.0,147930.0,1064,97502,-0.2657041940609867,14.11.2013,21.11.2013,,
139021,18888945,Falcon,Křídla Vánoc,2,84,3,1,CZE,2013,48,48941.0,6731415.0,30033,3594262,-0.2787615991222161,21.11.2013,28.11.2013,,
30686,4531712,Falcon,Ledové království,6,49,1,2,USA,2013,48,6569.0,1066307.0,24117,3465405,2.2499130175456035,21.11.2013,28.11.2013,,
91589,12490879,Bontonfilm,Hunger Games: Vražedná pomsta,1,50,2,3,USA,2013,48,68747.0,9293590.0,22773,3187847,-0.576106892143945,21.11.2013,28.11.2013,,
167343,25986189,Falcon,Thor: Temný svět,3,52,4,4,USA,2013,48,24047.0,3638672.0,8516,1287819,-0.5747224822789889,21.11.2013,28.11.2013,,
8434,1196768,CinemArt,Konzultant,,74,1,5,USA,2013,48,78.0,8580.0,8356,1188188,,21.11.2013,28.11.2013,,
265968,37217948,Bioscop/AQS,Příběh Kmotra,4,38,6,6,CZE,2013,48,17692.0,2520043.0,6704,972950,-0.4550432375119793,21.11.2013,28.11.2013,,
21007,2767995,Falcon,Kapitán Phillips,5,53,2,7,USA,2013,48,14752.0,1969944.0,5607,743400,-0.48967963908254913,21.11.2013,28.11.2013,,
4246,559449,Bontonfilm,Pozdravy ze spermabanky,68,22,1,8,USA,2013,48,963.0,109231.0,3283,450218,60.245816895660454,21.11.2013,28.11.2013,,
49274,6533796,CinemArt,Lásky čas,7,31,4,9,GBR,2013,48,8427.0,1157303.0,2731,370153,-0.5762003171459158,21.11.2013,28.11.2013,,
4419,495073,Falcon,Klauni,30,67,1,10,CZE,2013,48,932.0,76549.0,2935,369127,9.010495199869826,21.11.2013,28.11.2013,,
209581,36659553,Warner Bros,Gravitace ,11,15,9,11,USA,2013,48,4281.0,713734.0,1885,303139,-0.38431182188570107,21.11.2013,28.11.2013,,
106632,14530028,CinemArt,Turbo,8,39,7,12,USA,2013,48,6724.0,850840.0,2211,275572,-0.6540495753642201,21.11.2013,28.11.2013,,
16299,2168377,Falcon,Insidious 2,10,26,3,13,USA,2013,48,4985.0,673167.0,1413,181629,-0.6368102796674225,21.11.2013,28.11.2013,,
39931,5237151,Hollywood,Ptačí úlet,9,45,5,14,USA,2013,48,6018.0,765210.0,1606,179959,-0.7410143899283453,21.11.2013,28.11.2013,,
142343,19623861,Bioscop/AQS,Rivalové,13,17,9,15,USA,2013,48,4013.0,496516.0,1300,154936,-0.5767030397079957,21.11.2013,28.11.2013,,
2722,254275,Film Europe,Život Adéle,32,11,1,16,FRA,2013,48,812.0,62910.0,1470,153965,3.2136015325670497,21.11.2013,28.11.2013,,
2198,219203,35 mm,Jen 17,38,12,1,17,FRA,2013,48,763.0,59730.0,1043,119943,2.990119760479042,21.11.2013,28.11.2013,,
83651,11335575.4,Falcon,"Zataženo, občas trakaře 2",14,25,9,18,USA,2013,48,2443.0,282608.0,905,103519,-0.622980493276809,21.11.2013,28.11.2013,,
4322,400962,Film Europe,Cesta za vánoční hvězdou,22,24,4,19,NOR,2013,48,1115.0,102092.0,970,86431,-0.11354638879202478,21.11.2013,28.11.2013,,
9439,994686,Film Europe,Velká nádhera,21,5,5,20,ITA,2013,48,1223.0,135470.0,769,84957,-0.21283633533466756,21.11.2013,28.11.2013,,
73470,9009207,Falcon,Ledové království,2,74,2,1,USA,2013,49,28916.0,4136803.0,37985,3806097,0.0735153091904784,28.11.2013,5.12.2013,,
172391,22910856,Falcon,Křídla Vánoc,1,64,4,2,CZE,2013,49,36773.0,4931951.0,26630,2684222,-0.2827668800374512,28.11.2013,5.12.2013,,
122025,15528063,Bontonfilm,Hunger Games: Vražedná pomsta,3,47,3,3,USA,2013,49,29430.0,4096144.0,23779,2128887,-0.3487849866935854,28.11.2013,5.12.2013,,
22118,1989562,Bioscop/AQS,Přijde letos Ježíšek?,,95,1,4,CZE,2013,49,907.0,11974.0,21211,1977588,,28.11.2013,5.12.2013,,
180256,27381139,Falcon,Thor: Temný svět,4,44,5,5,USA,2013,49,10895.0,1626639.0,10464,1045280,-0.20247083885223188,28.11.2013,5.12.2013,,
277712,38412331,Bioscop/AQS,Příběh Kmotra,6,53,7,6,CZE,2013,49,9842.0,1358803.0,8606,808530,-0.16899121229251246,28.11.2013,5.12.2013,,
18079,2245613,CinemArt,Konzultant,5,49,2,7,USA,2013,49,10869.0,1540207.0,7132,696826,-0.42398316321300916,28.11.2013,5.12.2013,,
29156,3581937,Falcon,Kapitán Phillips,7,48,3,8,USA,2013,49,7660.0,1002339.0,6096,555003,-0.27379771646599166,28.11.2013,5.12.2013,,
11020,1197082,Bontonfilm,Pozdravy ze spermabanky,8,27,2,9,USA,2013,49,4512.0,618908.0,5545,468943,0.014040436803978809,28.11.2013,5.12.2013,,
213570,37193279,Warner Bros,Gravitace ,11,22,10,10,USA,2013,49,2510.0,405341.0,3325,426454,0.4067935831417271,28.11.2013,5.12.2013,,
111005,14893770,CinemArt,Turbo,12,35,8,11,USA,2013,49,2334.0,292029.0,4250,347285,0.23406273985843024,28.11.2013,5.12.2013,,
53152,6955454,CinemArt,Lásky čas,10,22,5,12,GBR,2013,49,3790.0,504390.0,2807,285981,-0.23982264894219343,28.11.2013,5.12.2013,,
3002,271882,Bontonfilm,Oldboy,,29,1,13,USA,2013,49,56.0,1260.0,2946,270622,,28.11.2013,5.12.2013,,
7294,802070,Falcon,Klauni,9,50,2,14,CZE,2013,49,3912.0,498076.0,1898,178048,-0.5277454332298013,28.11.2013,5.12.2013,,
42173,5406394,Hollywood,Ptačí úlet,14,36,6,15,USA,2013,49,1634.0,183883.0,2214,165319,-0.08135186348001489,28.11.2013,5.12.2013,,
144203,19797879,Bioscop/AQS,Rivalové,15,14,10,16,USA,2013,49,1767.0,206079.0,1393,122875,-0.20693060360406879,28.11.2013,5.12.2013,,
85235,11441906.4,Falcon,"Zataženo, občas trakaře 2",19,17,10,17,USA,2013,49,913.0,104473.0,1576,105377,0.017948395946637816,28.11.2013,5.12.2013,,
17789,2311849,Falcon,Insidious 2,13,12,4,18,USA,2013,49,1720.0,220863.0,1183,104238,-0.426093850651603,28.11.2013,5.12.2013,,
10799,1136583,Film Europe,Velká nádhera,21,9,6,19,ITA,2013,49,1168.0,127246.0,961,99608,0.1724519462787057,28.11.2013,5.12.2013,,
851,94438,35 mm,Sviňák,,6,1,20,GBR,2013,49,,,851,94438,,28.11.2013,5.12.2013,,
201196,30825435,Warner Bros,Hobit: Šmakova dračí poušť,,146,1,1,USA,2013,50,757.0,19980.0,200439,30805455,,5.12.2013,12.12.2013,,
90741,11359597,Falcon,Ledové království,1,65,3,2,USA,2013,50,41895.0,4324155.0,13345,1829832,-0.5266678600215424,5.12.2013,12.12.2013,,
188438,25122845,Falcon,Křídla Vánoc,2,46,5,3,CZE,2013,50,32729.0,3509243.0,9948,1386968,-0.48406325002269135,5.12.2013,12.12.2013,,
33684,3473891,Bioscop/AQS,Přijde letos Ježíšek?,4,49,2,4,CZE,2013,50,26464.0,2614840.0,6313,847077,-0.5794198606998373,5.12.2013,12.12.2013,,
129453,16556640,Bontonfilm,Hunger Games: Vražedná pomsta,3,28,4,5,USA,2013,50,27073.0,2578245.0,4134,579219,-0.7279240279075404,5.12.2013,12.12.2013,,
4146,500000,Intersonic,Niko 2,,65,1,6,FIN,2013,50,2.0,160.0,4144,499840,,5.12.2013,12.12.2013,,
3305,499905,CinemArt,Putování s dinosaury ,31,21,-1,7,GBR,2013,50,376.0,40685.0,2929,459220,14.123332784455789,5.12.2013,12.12.2013,,
282159,38956094,Bioscop/AQS,Příběh Kmotra,6,26,8,8,CZE,2013,50,11041.0,1091145.0,2012,261148,-0.6799460751271524,5.12.2013,12.12.2013,,
13577,1563730,Bontonfilm,Pozdravy ze spermabanky,9,17,3,9,USA,2013,50,6432.0,589653.0,1670,245938,-0.48009377583010426,5.12.2013,12.12.2013,,
32038,3968598,Falcon,Kapitán Phillips,8,28,4,10,USA,2013,50,7241.0,697844.0,1737,243820,-0.5606870593492287,5.12.2013,12.12.2013,,
20989,2673313,CinemArt,Konzultant,7,18,3,11,USA,2013,50,8533.0,896712.0,1509,227814,-0.6735188152241518,5.12.2013,12.12.2013,,
182698,27754091,Falcon,Thor: Temný svět,5,21,6,12,USA,2013,50,11593.0,1212023.0,1313,206209,-0.8040415847041271,5.12.2013,12.12.2013,,
1442,194643,CinemArt,Vše je ztraceno,,27,1,13,USA,2013,50,,,1442,194643,,5.12.2013,12.12.2013,,
54790,7169058,CinemArt,Lásky čas,12,10,6,14,GBR,2013,50,3558.0,383933.0,887,115652,-0.5955955115899308,5.12.2013,12.12.2013,,
42992,5495065,Hollywood,Ptačí úlet,15,16,7,15,USA,2013,50,2250.0,170284.0,783,83706,-0.49366981411694966,5.12.2013,12.12.2013,,
11693,1246770,Film Europe,Velká nádhera,21,5,7,16,ITA,2013,50,1262.0,136459.0,593,73336,-0.2637539153481648,5.12.2013,12.12.2013,,
111939,14984004,CinemArt,Turbo,11,15,9,17,USA,2013,50,4414.0,365193.0,770,72326,-0.7917387736297278,5.12.2013,12.12.2013,,
215049,37385408,Warner Bros,Gravitace ,10,8,11,18,USA,2013,50,4162.0,550589.0,642,67994,-0.8405595914213491,5.12.2013,12.12.2013,,
4121,422245,Bontonfilm,Oldboy,13,18,2,19,USA,2013,50,3582.0,354191.0,483,66794,-0.7541825836700745,5.12.2013,12.12.2013,,
1672,199902,35 mm,Sviňák,22,7,2,20,GBR,2013,50,1206.0,138114.0,466,61788,-0.34780130465072095,5.12.2013,12.12.2013,,
347788,52659560,Warner Bros,Hobit: Šmakova dračí poušť,1,86,2,1,USA,2013,51,253771.0,38414975.0,93260,14224605,-0.5378338572986264,12.12.2013,19.12.2013,,
20107,2893182,CinemArt,Putování s dinosaury ,8,111,1,2,GBR,2013,51,3325.0,459220.0,16406,2393277,4.2116131701580946,12.12.2013,19.12.2013,,
112874,13879536,Falcon,Ledové království,2,59,4,3,USA,2013,51,18102.0,2318472.0,17355,2028104,0.09352856238562483,12.12.2013,19.12.2013,,
210715,27660504,Falcon,Křídla Vánoc,3,65,6,4,CZE,2013,51,15913.0,2101321.0,16312,1823306,0.2872745706039503,12.12.2013,19.12.2013,,
8691,1115011,Bontonfilm,Frajeři ve Vegas,,48,1,5,USA,2013,51,160.0,0.0,8531,1115011,,12.12.2013,19.12.2013,,
42256,4517520,Bioscop/AQS,Přijde letos Ježíšek?,4,71,3,6,CZE,2013,51,8757.0,1162378.0,6105,725906,-0.14695337132193517,12.12.2013,19.12.2013,,
135212,17293308,Bontonfilm,Hunger Games: Vražedná pomsta,6,28,5,7,USA,2013,51,6113.0,819306.0,3780,496581,-0.14267142479787437,12.12.2013,19.12.2013,,
220279,37816057,Warner Bros,Gravitace ,19,20,12,8,USA,2013,51,1334.0,124176.0,4538,374467,4.507353590022649,12.12.2013,19.12.2013,,
14356,1052724,Film Europe,Cesta za vánoční hvězdou,24,33,7,9,NOR,2013,51,4231.0,263006.0,4458,288437,4.002028995560488,12.12.2013,19.12.2013,,
7475,876896,Intersonic,Niko 2,7,49,2,10,FIN,2013,51,5302.0,612416.0,2171,264320,-0.4728833670691701,12.12.2013,19.12.2013,,
57870,7475940,CinemArt,Lásky čas,15,26,7,11,GBR,2013,51,1450.0,174145.0,2517,248389,1.1477276657558884,12.12.2013,19.12.2013,,
186882,28116224,Falcon,Thor: Temný svět,13,23,7,12,USA,2013,51,2725.0,331199.0,2772,237143,0.15001285103947937,12.12.2013,19.12.2013,,
148676,20114141,Bioscop/AQS,Rivalové,30,10,12,13,USA,2013,51,998.0,76379.0,2993,195181,4.796365040239955,12.12.2013,19.12.2013,,
285016,39270226,Bioscop/AQS,Příběh Kmotra,9,24,9,14,CZE,2013,51,3319.0,390255.0,1550,185025,-0.2914937123776556,12.12.2013,19.12.2013,,
231133,29151135,Bontonfilm,Revival ,46,13,24,15,CZE,2013,51,274.0,17509.0,3028,179243,23.83622003602605,12.12.2013,19.12.2013,,
17115,1597561,CinemArt,Husiti,38,22,7,16,CZE,2013,51,857.0,55671.0,2617,155335,11.696991989537356,12.12.2013,19.12.2013,,
88238,11649665.4,Falcon,"Zataženo, občas trakaře 2",33,16,12,17,USA,2013,51,761.0,61109.0,2229,144953,4.264126961069146,12.12.2013,19.12.2013,,
33759,4193408,Falcon,Kapitán Phillips,11,24,5,18,USA,2013,51,2383.0,329341.0,1065,138089,-0.43834295940779305,12.12.2013,19.12.2013,,
64649,8960888,CinemArt,Percy Jackson: Moře nestvůr,,15,19,19,USA,2013,51,812.0,49822.0,2281,135856,,12.12.2013,19.12.2013,,
